120	553	1
120	593	0.7
120	634	0.2
120	636	0.4
120	646	0.6
120	684	1
120	690	0.2
120	730	0.5
120	749	0.1
120	753	0.8
120	778	0.9
120	795	1
120	797	0.7
120	836	0.2
120	852	0.4
120	911	0.6
120	1001	1
120	1023	0.2
120	1113	0.5
120	1145	0.1
120	1150	0.8
120	1298	0.9
120	1300	1
120	1356	0.7
120	1365	0.2
120	1369	0.4
120	1410	0.6
120	1447	1
120	1457	0.2
120	1525	0.5
120	1766	0.1
120	1820	0.8
120	1851	0.9
120	1880	1
120	1898	0.7
120	2054	0.2
121	46	0.4
121	143	0.6
121	233	1
121	305	0.2
121	362	0.5
121	415	0.1
121	646	0.8
121	753	0.9
121	814	1
121	1023	0.7
121	1055	0.2
121	1058	0.4
121	1145	0.6
121	1248	1
121	1277	0.2
121	1380	0.5
121	1559	0.1
121	1562	0.8
121	1568	0.9
121	1706	1
121	2018	0.7
121	2038	0.2
122	15	0.4
122	37	0.6
122	296	1
122	454	0.2
122	492	0.5
122	508	0.1
122	692	0.8
122	876	0.9
122	1116	1
122	1167	0.7
122	1221	0.2
122	1249	0.4
122	1275	0.6
122	1281	1
122	1660	0.2
122	1723	0.5
122	1789	0.1
122	1824	0.8
122	2048	0.9
123	655	1
124	4	0.7
124	99	0.2
124	210	0.4
124	211	0.6
124	216	1
124	264	0.2
124	274	0.5
124	275	0.1
124	396	0.8
124	397	0.9
124	499	1
124	520	0.7
124	665	0.2
124	831	0.4
124	859	0.6
124	1225	1
124	1230	0.2
124	1282	0.5
124	1343	0.1
124	1626	0.8
124	1642	0.9
124	1835	1
125	50	0.7
125	298	0.2
125	393	0.4
125	471	0.6
125	696	1
125	730	0.2
125	754	0.5
125	794	0.1
125	889	0.8
125	1503	0.9
125	1522	1
125	1554	0.7
125	1656	0.2
125	1702	0.4
125	1709	0.6
125	1832	1
125	1889	0.2
126	851	0.5
126	1102	0.1
126	1132	0.8
126	1590	0.9
126	1804	1
127	12	0.7
127	51	0.2
127	308	0.4
127	317	0.6
127	363	1
127	432	0.2
127	731	0.5
127	999	0.1
127	1107	0.8
127	1126	0.9
127	1196	1
127	1258	0.7
127	1281	0.2
127	1339	0.4
127	1368	0.6
127	1488	1
127	1543	0.2
127	1664	0.5
127	1670	0.1
127	1887	0.8
127	1906	0.9
127	1986	1
127	2000	0.7
127	2042	0.2
127	2088	0.4
128	96	0.6
128	105	1
128	141	0.2
128	217	0.5
128	275	0.1
128	430	0.8
128	436	0.9
128	487	1
128	515	0.7
128	567	0.2
128	655	0.4
128	683	0.6
128	714	1
128	761	0.2
128	788	0.5
128	874	0.1
128	961	0.8
128	1115	0.9
128	1202	1
128	1210	0.7
128	1213	0.2
128	1585	0.4
128	1615	0.6
128	1618	1
128	1744	0.2
128	1866	0.5
128	1893	0.1
128	1905	0.8
128	1929	0.9
128	1957	1
128	1981	0.7
129	11	0.2
129	57	0.4
129	130	0.6
129	144	1
129	162	0.2
129	179	0.5
129	232	0.1
129	236	0.8
129	248	0.9
129	256	1
129	271	0.7
129	278	0.2
129	310	0.4
129	340	0.6
129	385	1
129	390	0.2
129	421	0.5
129	437	0.1
129	451	0.8
129	481	0.9
129	498	1
129	503	0.7
129	527	0.2
129	609	0.4
129	612	0.6
129	621	1
129	636	0.2
129	717	0.5
129	730	0.1
129	732	0.8
129	779	0.9
129	815	1
129	816	0.7
129	831	0.2
129	911	0.4
129	1017	0.6
129	1027	1
129	1046	0.2
129	1065	0.5
129	1069	0.1
129	1092	0.8
129	1102	0.9
129	1132	1
129	1145	0.7
129	1146	0.2
129	1150	0.4
129	1184	0.6
129	1300	1
129	1301	0.2
129	1310	0.5
129	1334	0.1
129	1356	0.8
129	1419	0.9
129	1445	1
129	1453	0.7
129	1478	0.2
129	1491	0.4
129	1503	0.6
129	1555	1
129	1600	0.2
129	1646	0.5
129	1653	0.1
129	1659	0.8
129	1762	0.9
129	1766	1
129	1771	0.7
129	1773	0.2
129	1782	0.4
129	1820	0.6
129	1821	1
129	1895	0.2
129	1963	0.5
129	1993	0.1
129	2037	0.8
129	2061	0.9
130	129	1
130	146	0.7
130	236	0.2
130	242	0.4
130	256	0.6
130	271	1
130	340	0.2
130	385	0.5
130	405	0.1
130	498	0.8
130	620	0.9
130	675	1
130	790	0.7
130	830	0.2
130	1069	0.4
130	1072	0.6
130	1132	1
130	1300	0.2
130	1301	0.5
130	1555	0.1
130	1766	0.8
130	1895	0.9
130	2061	1
131	1204	0.7
131	1697	0.2
132	46	0.4
132	47	0.6
132	57	1
132	146	0.2
132	226	0.5
132	302	0.1
132	419	0.8
132	569	0.9
132	690	1
132	770	0.7
132	815	0.2
132	816	0.4
132	830	0.6
132	1056	1
132	1102	0.2
132	1145	0.5
132	1189	0.1
132	1253	0.8
132	1294	0.9
132	1356	1
132	1437	0.7
132	1521	0.2
132	1560	0.4
132	1633	0.6
132	1649	1
132	1742	0.2
132	1773	0.5
132	1821	0.1
132	1856	0.8
132	2018	0.9
132	2020	1
132	2054	0.7
133	12	0.2
133	30	0.4
133	49	0.6
133	58	1
133	79	0.2
133	136	0.5
133	146	0.1
133	158	0.8
133	162	0.9
133	214	1
133	227	0.7
133	253	0.2
133	311	0.4
133	332	0.6
133	335	1
133	370	0.2
133	399	0.5
133	414	0.1
133	425	0.8
133	497	0.9
133	514	1
133	569	0.7
133	572	0.2
133	830	0.4
133	884	0.6
133	930	1
133	941	0.2
133	966	0.5
133	1054	0.1
133	1072	0.8
133	1080	0.9
